"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-13","6.04"," 1709","0.00",,"38","29","  310","  300","13.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-14","5.14"," 1237","0.00",,"40","30","  280","  340","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-15","12.75"," 1640","0.06",,"41","30","  290","  270","25.1","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-16","6.49"," 0138","0.00",,"33","27","  310","  320","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-17","12.53"," 2226","0.00",,"30","19","  220","  230","29.1","38.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-18","13.87"," 0131","0.00",,"40","19","  230","  240","23.0","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-19","5.37"," 1425","0.00",,"41","22","  160","  190","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-20","5.82"," 1530","0.00",,"50","23","  150","  150","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-21","9.84"," 1613","0.00",,"62","32","  190","  190","23.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-22","3.58"," 0000","0.00",,"55","37","  210","  210","10.1","13.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-23","9.84"," 2117","0.00",,"52","25","   20","   10","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-24","10.29"," 0401","0.00",,"34","22","  360","  360","21.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-25","12.97"," 1718","0.00",,"52","28","  220","  210","21.9","34.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-26","7.38"," 1112","0.00",,"54","37","   80","   80","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-27","13.87"," 1018","0.00",,"74","45","  210","  210","21.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-28","15.21"," 1509","0.12",,"66","25","  270","  260","28.0","49.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-02-29","9.17"," 0902","0.00",,"39","23","  310","  320","17.0","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-01","7.61"," 1619","0.00",,"49","28","  180","  170","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-02","5.14"," 1718","0.00",,"54","40","  170","  170","10.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-03","8.28"," 1905","0.00",,"60","36","  140","  100","18.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-04","8.28"," 1434","0.00",,"75","40","  210","  210","21.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-05","10.74"," 1959","0.21",,"62","43","   10","   10","18.1","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-06","11.86"," 1704","0.00",,"47","41","   10","   10","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-07","6.93"," 0010","0.00",,"54","41","   10","   90","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-08","6.26"," 2142","0.39",,"54","42","  150","  140","12.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-09","11.86"," 2320","0.27",,"56","38","  290","  320","18.1","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-10","14.09"," 1017","0.00",,"40","32","  320","  310","23.9","38.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-11","10.96"," 1747","0.00",,"57","31","  220","  220","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-12","11.41"," 1534","0.00",,"71","45","  220","  220","23.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-13","7.16"," 0146","0.00",,"70","52","  230","  230","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-14","8.05"," 1954","0.34",,"59","47","   10","   20","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-15","9.40"," 0150","0.00",,"54","39","   10","  360","21.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-16","12.53"," 1448","0.10",,"62","38","  240","  240","29.1","42.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-17","9.40"," 1631","0.00",,"45","32","  270","  310","21.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-18","9.62"," 2352","0.00",,"36","29","  270","  270","15.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-19","13.87"," 1356","0.00",,"48","32","  220","  250","25.9","38.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-20","12.08"," 1324","0.00",,"42","26","  320","  320","23.9","46.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-21","5.82"," 0916","0.00",,"38","22","  270","  360","12.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-22","9.62"," 1608","0.19",,"32","29","   70","   60","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-23","8.50"," 1450","0.00",,"39","27","  360","   20","19.9","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-24","8.95"," 2352","0.00",,"40","22","  100","  100","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-25","10.74"," 1654","0.00",,"65","35","  130","  130","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-26","15.43"," 1841","0.27",,"59","46","  170","  170","25.9","42.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-27","11.41"," 1456","0.00",,"46","31","  250","  240","19.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-28","9.17"," 1532","0.00",,"51","30","  260","  250","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-29","5.59"," 1455","0.00",,"55","29","  310","  300","13.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-30","5.59"," 1010","0.02",,"45","37","  100","  100","14.1","19.0","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-03-31","4.70"," 0611","0.00",,"45","39","   20","   20","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-01","9.40"," 1844","0.17",,"55","40","   70","   60","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-02","13.65"," 1913","0.40",,"52","42","  110","  110","25.9","38.9","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-03","11.41"," 0031","0.00",,"52","40","  220","  210","21.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-04","7.16"," 2054","0.01",,"52","38","  350","  340","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-05","12.08"," 1415","0.00",,"49","37","  350","  320","21.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-06","7.38"," 1053","0.00",,"60","39","   30","   10","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-07","6.93"," 1712","0.00",,"59","32","  120","  110","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-08","7.83"," 1653","0.00",,"72","49","  180","  190","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-09","10.96"," 1252","0.00",,"78","48","  190","  180","25.1","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-10","5.59"," 0008","0.02",,"66","48","  330","  320","13.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-11","8.50"," 0411","0.87",,"64","48","   70","   50","16.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-12","15.43"," 1647","0.23",,"53","47","  300","  270","30.0","51.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-13","11.63"," 0044","0.00",,"65","45","  310","  310","21.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-14","10.51"," 1354","0.00",,"82","49","  290","  270","19.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-15","5.82"," 1542","0.00",,"68","50","  120","  120","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-16","10.51"," 2221","0.00",,"70","48","  100","   80","17.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-17","10.29"," 1500","0.35",,"76","53","  240","  220","28.0","45.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-18","8.50"," 0251","0.00",,"68","54","  270","  280","18.1","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-19","9.62"," 1540","0.29",,"62","47","  260","  260","23.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-20","11.18"," 1116","0.00",,"50","42","  300","  300","19.9","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-21","7.83"," 1512","0.00",,"57","41","  270","  290","17.0","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-22","9.84"," 1630","0.00",,"65","37","  230","  240","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-23","14.09"," 1123","0.04",,"61","51","  220","  210","28.0","38.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-24","11.18"," 0519","0.03",,"51","33","   10","  310","19.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-25","5.14"," 1156","0.00",,"55","31","  110","  140","12.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-26","10.29"," 2152","0.00",,"64","39","  110","  110","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-27","14.09"," 1617","0.08",,"83","54","  230","  230","25.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-28","8.50"," 0048","0.87",,"81","57","  230","  230","18.1","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-29","9.40"," 1317","0.62",,"83","57","  180","  190","28.0","40.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-04-30","9.40"," 0959","0.07",,"75","55","  260","  290","19.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-01","9.17"," 1538","0.00",,"84","51","  230","  270","21.9","33.1",,,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-02","5.82"," 1115","0.02",,"71","52","  110","  120","13.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-03","5.82"," 0341","0.55",,"72","57","   70","   70","16.1","21.0","    1",,"    1",
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-04","6.93"," 1411","0.07",,"75","57","  120","  100","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-05","6.49"," 1248","0.00",,"74","53","   20","   40","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-06","6.93"," 1255","0.00",,"68","49","   50","   60","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-07","6.26"," 1951","0.03",,"70","48","  110","  120","15.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-08","10.51"," 1256","0.00",,"80","53","   70","  300","19.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-09","7.83"," 2059","0.07",,"59","52","   10","   20","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-10","7.61"," 0830","0.00",,"69","48","  360","   20","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-11","9.17"," 0516","0.34",,"60","52","  250","  270","19.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-12","5.14"," 1758","0.00",,"71","44","  170","  170","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-13","11.18"," 1440","0.02",,"83","59","  230","  230","23.0","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-14","8.72"," 1451","0.00",,"71","56","   70","   80","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-15","8.72"," 1737","0.00",,"77","55","  360","   30","15.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-16","5.14"," 1606","0.00",,"77","53","  140","  130","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-17","6.04"," 2124","0.23",,"74","63","  120","  130","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-18","4.70"," 1633","0.00",,"78","62","  160","  110","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-19","4.25"," 1816","0.40",,"89","59","  220","  240","18.1","23.9","    1",,"    1","    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-20","5.82"," 1448","0.13",,"88","62","  140","  140","18.1","29.1","    1",,"    1","    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-21","8.28"," 2336","0.00",,"89","70","  210","  180","15.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-22","13.65"," 1124","0.00",,"89","71","  220","  230","25.1","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-23","6.93"," 1241","0.00",,"83","62","  230","  220","17.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-24","5.37"," 0718","0.00",,"83","57","   60","   40","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-25","6.04"," 1324","0.26",,"83","66","  300","  280","15.0","21.9","    1",,"    1","    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-26","9.40"," 2043","0.82",,"78","58","   70","   60","25.1","36.9","    1",,"    1","    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-27","10.96"," 1042","0.72",,"74","62","  240","  220","28.0","40.0","    1",,"    1",
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-28","6.71"," 1508","0.56",,"75","59","   60","   60","19.9","25.9","    1",,"    1",
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-29","8.05"," 1547","0.00",,"71","53","   10","   10","18.1","28.0",,,"    1",
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-30","5.37"," 1255","0.00",,"73","46","   10","  350","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-05-31","3.58"," 1843","0.00",,"78","49","  180","  160","13.0","17.0",,,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-01","6.93"," 1110","0.06",,"80","58","  160","  190","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-02","7.83"," 0126","0.23",,"80","64","  210","  220","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-03","4.70"," 1357","0.00",,"78","62","  120","  100","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-04","5.82"," 1224","0.00",,"87","64","  160","  150","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-05","7.16"," 1501","0.45",,"85","68","  240","  220","36.0","55.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-06","10.51"," 1628","0.00",,"81","66","  280","  270","23.0","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-07","9.84"," 0953","0.00",,"71","62","  270","  280","18.1","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-08","7.61"," 1752","0.36",,"79","57","  360","   10","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-09","10.07"," 1311","0.00",,"76","56","  280","  250","21.9","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-10","8.28"," 0753","0.00",,"71","53","  360","   10","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-11","5.37"," 1037","0.00",,"73","48","  130","  120","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-12","7.83"," 1445","0.00",,"86","62","  210","  200","17.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-13","12.08"," 1551","0.02",,"93","73","  220","  220","25.1","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-14","5.59"," 1729","0.00",,"84","62","   70","   70","18.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-15","5.82"," 1021","0.00",,"77","56","  350","  350","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-16","7.61"," 1448","0.00",,"87","60","  170","  190","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-17","8.50"," 2103","0.44",,"96","71","  190","  190","17.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-18","7.61"," 1929","0.00",,"92","77","  160","  160","18.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-19","5.37"," 2111","0.01",,"93","75","  310","  290","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-20","4.92"," 1451","0.38",,"91","71","  340","  360","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-21","2.91"," 1834","0.03",,"90","69","  360","  360","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-22","8.72"," 1446","0.00",,"94","73","  230","  230","21.0","31.1","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-23","11.41"," 0308","0.14",,"86","70","  230","  230","23.9","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-24","4.03"," 1138","0.00",,"83","66","  100","  100","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-25","10.74"," 1023","0.52",,"84","69","  170","  170","25.1","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-26","5.14"," 2233","0.00",,"81","66","   10","  360","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-27","6.71"," 1535","0.00",,"76","61","  130","  100","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-28","5.82"," 1055","0.00",,"76","58","  150","  130","12.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-29","8.28"," 1802","1.06",,"90","69","  240","  250","19.9","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-06-30","9.40"," 0926","0.00",,"80","59","  350","  340","17.0","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-01","4.70"," 1427","0.00",,"75","55","   80","   60","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-02","7.16"," 1331","0.00",,"82","58","  140","  160","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-03","8.95"," 0903","0.00",,"88","72","  230","  230","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-04","3.13"," 1241","0.00",,"86","68","  200","  200","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-05","3.80"," 1650","0.06",,"82","69","  190","  180","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-06","6.49"," 1721","0.00",,"83","67","  240","  240","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-07","3.80"," 1450","0.00",,"87","64","  120","  220","10.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-08","6.49"," 1258","0.00",,"90","72","  170","  160","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-09","4.70"," 0207","0.02",,"84","75","  210","  300","13.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-10","11.86"," 0405","2.88",,"75","67","   40","   60","23.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-11","6.04"," 1046","0.00",,"85","66","   60","   10","12.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-12","2.91"," 1459","0.02",,"84","68","  130","  120","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-13","4.03"," 1459","0.00",,"89","67","  110","  110","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-14","9.17"," 1102","0.00",,"88","75","  180","  220","17.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-15","7.61"," 1045","0.04",,"90","74","  290","  310","18.1","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-16","8.72"," 0207","0.39",,"90","71","  220","  200","31.1","45.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-17","5.82"," 1423","0.12",,"86","70","  320","  330","21.0","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-18","6.71"," 0003","0.00",,"79","63","   50","  330","13.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-19","3.58"," 1911","0.00",,"83","59","  150","  150","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-20","3.58"," 0958","0.00",,"83","66","  260","  310","10.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-21","4.03"," 1932","0.00",,"85","68","   50","   30","13.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-22","3.36"," 1158","0.00",,"82","68","  210","   90","8.9","13.0",,,"    1","    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-23","4.92"," 1724","2.26",,"86","67","  110","  110","25.9","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2024-07-24","6.26"," 1212","0.00",,"80","69","  300","  280","15.0","21.0",,,,
